X 361 ,Estimate,Std..Error,t.value,Pr...t..,
X 361 ,(Intercept),81.63082907,72.32527103,1.128662609,0.266505667,1
X 361 ,greed,-0.334046844,0.138130971,-2.418334141,0.020776997,1
